frame,t,left_ankle_x,left_ankle_y,left_ankle_c,left_elbow_x,left_elbow_y,left_elbow_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_wrist_x,left_wrist_y,left_wrist_c,right_ankle_x,right_ankle_y,right_ankle_c,right_elbow_x,right_elbow_y,right_elbow_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_wrist_x,right_wrist_y,right_wrist_c
152,10.131845373347623,0.8803522145075686,0.5362507393919163,0.07751519478206488,0.7943983635539633,0.559318886561847,0.28749981684432924,0.732940620966303,0.2985213894015632,0.37617204014748895,0.8237777586797836,0.19873151278857681,0.18827401319331977,0.6890025688079948,0.7040843894903127,0.4640968124778701,0.8371913834992042,0.5722017474196459,0.18008712549002906,0.8177151190256873,0.5025781877754605,0.06419265689248023,0.805400967497205,0.5663703772993638,0.1749778273085121,0.7382778625038974,0.28651390548197675,0.3687554627390222,0.8052532204030542,0.29936628861394926,0.10024607917148082,0.7298480432664256,0.7167973562077594,0.36616594394205393,0.8273664794298201,0.5367702435403666,0.16041418839127064
153,10.198502250803859,0.8677637938915164,0.5444983117550797,0.07677403586582067,0.7936479180045781,0.5610465298999598,0.3276469183997035,0.7104188257754227,0.3005377331070965,0.39831943849158735,0.8079120465930274,0.16105915347329214,0.25419728930145147,0.660898896286325,0.6977895324090532,0.48878147448791137,0.865904792514085,0.5775794774073049,0.22718405023409477,0.8505225505046685,0.5220644504164439,0.07259879745478771,0.8024065732149882,0.5795667007423841,0.18608884174659762,0.7209584554312796,0.28980204125760595,0.44349966285479203,0.7912122947405649,0.24120976070348346,0.15458282224717307,0.7076054343728145,0.7159597312606106,0.3699661437682977,0.85727260763901,0.5502357277035397,0.2235091322948952
154,10.265159128260093,0.8568552068279959,0.43616678420738875,0.10808441140235045,0.7726910852581548,0.5722814473238985,0.2875266282189464,0.6857196851015395,0.2991107148880057,0.42396752865658166,0.7899111230227129,0.13166361728482592,0.3330839910137625,0.6289669054583203,0.6872477868922083,0.5569591819897737,0.8408150071832651,0.5886913728537309,0.19329804366980835,0.8455034753173701,0.41980680934020137,0.11996643334575767,0.7956179093669735,0.5941626775151414,0.19950746622908047,0.7070447198770977,0.2908706816873439,0.4947644300290119,0.7807139907225666,0.19476038938340684,0.19556444400455608,0.6908694608329075,0.7147835521059618,0.3497747317165272,0.8813495735761129,0.5608733846950278,0.28626583769245306
155,10.331816005716327,0.8487291162337286,0.4631299305282951,0.10544428605223163,0.7741593713116874,0.5817918159745058,0.3174735473337631,0.6681542168808227,0.2900231157107586,0.47813235784805586,0.7745112434270205,0.10706381878096381,0.380742266816137,0.6034127178061399,0.6762824566942476,0.6116208791458961,0.8677065130021663,0.5914603504993239,0.26895910649422683,0.8378738371920675,0.33668416258958583,0.15245133113819978,0.7915460237940855,0.6319950261025368,0.19353965721311517,0.6919991606253416,0.28531844042471954,0.5394584041458902,0.7660853746688127,0.15713465175739638,0.21662334413453782,0.6715563617800344,0.7105377815689553,0.344328569190513,0.8996409138390702,0.5708146654929913,0.3548577448075879
156,10.39847288317256,0.8428734998007952,0.48635835077944767,0.10711927416630161,0.7690746779880707,0.5941842896288173,0.315948612828482,0.6527003582916455,0.28154468928682286,0.5236192032912316,0.7621914589597562,0.08748524733802493,0.4192501187660199,0.5810607673540428,0.6676949430928248,0.6504118490000055,0.8894316240903928,0.5939416315919335,0.3154019129190753,0.8312969969425273,0.2700675605150718,0.1711391466614296,0.7788680608336693,0.6433573991702985,0.18694925647403676,0.6744642920317674,0.2788310875315023,0.588996072739167,0.7511686470632363,0.12976303219168753,0.23085274148881313,0.6496350711707012,0.7046286267062751,0.3323561504020778,0.9145223943670021,0.5791110605689841,0.3921922938303843
157,10.465129760628797,0.8335380800644827,0.38908668062355817,0.14836135270363152,0.7660845157020717,0.6032813630537619,0.3092697678720386,0.63996095153505,0.2751336754950482,0.5648573625261737,0.7534945721780283,0.07139166159542057,0.4414249801904283,0.564943397189356,0.6610307112873093,0.6673521675888289,0.9065234291360533,0.5957945844941279,0.36860232447893704,0.8231196297576963,0.21665518719195095,0.1953665640160791,0.768778082948094,0.6502445364512597,0.1980661031915814,0.6595844202854176,0.2741902534022771,0.6053322713611945,0.7397340724090424,0.10720862140750385,0.2388486651492109,0.6194650368788828,0.6923984370248102,0.3763609134780953,0.9260053871694746,0.5856790471627679,0.43981477389945145
158,10.53178663808503,0.8311427551969109,0.4272372738620973,0.13639141877226876,0.7649145552725339,0.6098908656467144,0.31245929350180873,0.6317938978895696,0.2707127262427488,0.5981613626619302,0.7484337779168306,0.058938854701710966,0.4666766758179921,0.5522736264428911,0.6555943859053052,0.674512599168109,0.9206245007360583,0.5977007000774496,0.4137051256125076,0.819861284364934,0.17384513327818132,0.20716253727319656,0.7609678246348425,0.6556470771247225,0.19790633537881142,0.6455402154618852,0.27023102552531897,0.6504798540304839,0.732829955356891,0.08749924018876154,0.2534750531444542,0.5952226211149685,0.682900697518713,0.41663665005585276,0.9355141710141136,0.591180461927602,0.47674757059584905
159,10.598443515541264,0.8238458648096895,0.34178981908967787,0.16038305369800604,0.763880573051035,0.6159522671404795,0.3121315507072087,0.6247538181483867,0.26861933503739666,0.6329304163090486,0.7423881604102468,0.04940854467592099,0.4968322940998283,0.5415445469348763,0.6515803037033396,0.6772028718454736,0.9317713071699624,0.5990892767215056,0.4414638639787757,0.8165364674486123,0.13943557967404838,0.2178136770696864,0.7546757251238286,0.659638101229197,0.20306840653032118,0.6352283182854933,0.2689299063749213,0.6603008873328161,0.7249328709742031,0.07244218625790994,0.2749085172279352,0.5850537172571176,0.6818377141390853,0.38659239752309105,0.9431479009706842,0.5952370192880228,0.5043792829209236
160,10.665100392997498,0.8205030691441995,0.38917779309599154,0.1495292683067821,0.7585170327320573,0.6230486264946712,0.3041821692767045,0.617003941721926,0.2664688518380533,0.6608664420789162,0.7373344074747734,0.0418114553254164,0.5281354767746137,0.5316166681074409,0.6480015037811532,0.7008491924653926,0.9405351630684284,0.6004011487407909,0.4409034300883551,0.8140200465327425,0.1119698370990977,0.2278054050422848,0.7496612382106352,0.6636034086299946,0.20123323889422462,0.6291345098110424,0.2680521072441021,0.679756205643383,0.7187025481145065,0.062040095558103886,0.2857201790224452,0.5796597044956966,0.6813220551995129,0.3598613873578436,0.9492267277017489,0.5988773605247175,0.5059977257485127
161,10.731757270453734,0.8161260113570771,0.31134223447679327,0.1698190668919009,0.7571627663528822,0.627835828552457,0.30100943242568184,0.6113862706718524,0.26322476194186295,0.6669989846186384,0.7326130685060639,0.03507385854065949,0.5408282981448497,0.5235282740611481,0.6453303907995808,0.7184774773319942,0.9477798145482181,0.6015360240493954,0.4563972512117974,0.8126163434510171,0.08993779557832929,0.2332974308186484,0.7479256520408288,0.6657157647572366,0.19280288888492622,0.6259299308850277,0.26546385180899934,0.6957156748494843,0.7144155330404028,0.05310746235079525,0.28817569775668295,0.5749449881944882,0.6805772083113742,0.328272341526137,0.9542437240421975,0.6017124454990892,0.5128506488986758
162,10.798414147909968,0.8151431978109425,0.3635179122800735,0.15304268496817924,0.7495893134241027,0.6362851170617837,0.28449480907168717,0.6074629675148073,0.25975147188411785,0.6953952926029003,0.7295144293188587,0.02977180469346471,0.5348361457294724,0.517008671094469,0.6432188562302104,0.7328495420615182,0.9536688766057682,0.6022827771786643,0.46207367255146925,0.8464872798541975,0.1932554995051134,0.2129514909548531,0.7475886209597504,0.6785719122856783,0.17467295645458253,0.6236405802404014,0.2634214583392893,0.711321194245127,0.7108577829157817,0.04619171469848918,0.29573539148400235,0.5711303951767148,0.6801670231111966,0.3042618563465963,0.958313385243432,0.6040191372884011,0.5128620678097366
163,10.865071025366202,0.815913009672399,0.40656409426650264,0.1392214534488247,0.7468555008224426,0.6406011627450386,0.2673124575698116,0.6061883291243032,0.25966692805851804,0.7131469025317222,0.7270472243213284,0.02564376564721209,0.5388762732272546,0.5137803863918716,0.6427424400447457,0.7257469445546711,0.9581112496992265,0.6026913879302178,0.4806068569330822,0.873391839760128,0.27557190696645645,0.19896553927763067,0.744000209473794,0.6784040233588161,0.18444818769918087,0.6213336334733269,0.263904086618102,0.7133517180074908,0.7075437698011008,0.04066152572188033,0.29775988062723485,0.5686516525290062,0.6795222789198655,0.2934015546792897,0.9613244013748299,0.605372096749361,0.5284148306775379
164,10.931727902822436,0.8145411992303814,0.4394565404583682,0.12725508165811905,0.7424434451144359,0.6447966135608991,0.2629560543365271,0.6038529054831279,0.25777013373824204,0.7286037742379021,0.7251576697654429,0.022773330435355045,0.5598357025722822,0.5108119973688073,0.6413285254954217,0.7433713555399772,0.9616234010807924,0.6026682065317659,0.47088890313374604,0.866420724310544,0.22157487051883434,0.2107552744873664,0.7430036529725593,0.6761244337634994,0.20344548634708884,0.6236161626265925,0.26298705885289225,0.7312717965594655,0.7101125791267083,0.03408584290760361,0.29144468109213517,0.5696533013933222,0.6787874364972512,0.2841986689610602,0.9643481554000959,0.6054781163948502,0.5536416173877945
165,10.998384780278672,0.81444081737457,0.46562417992986593,0.12098135165338048,0.740842428039028,0.6456180363550059,0.2740759323650194,0.6000901998290072,0.2592679303682029,0.7027491282846698,0.7223575763564828,0.020750798739651473,0.5561759475024669,0.507393048536678,0.6412693118666744,0.7518606090596673,0.934196317700724,0.6003844703348182,0.4159546090306251,0.8577809399907326,0.17938952622820215,0.22717512312955074,0.7414473187784991,0.6738449176849328,0.22776877253866962,0.6330941825617538,0.2658735247411578,0.710039324073134,0.7128772556460322,0.028991136056324664,0.28472105225247707,0.5734524241728243,0.6804789991474469,0.28744436889039054,0.9667650843786706,0.6046344944014331,0.535506039929599
166,11.065041657734906,0.814181888690458,0.48497457225352414,0.12334807604125603,0.752706369742166,0.6300006866180319,0.30196609462210283,0.5988605214125833,0.262581459029212,0.711609860374623,0.721978978527508,0.01863427440685799,0.5479198577524923,0.5070730458354155,0.6412682776145249,0.7606291217844772,0.9112458662257037,0.5969762178350848,0.3695428793145346,0.8498131804899006,0.2554313220819575,0.19810108920674652,0.7500017914661281,0.6950102917910738,0.20869881903820653,0.6363644051161755,0.26787061349219077,0.7202416352495655,0.7145727014284469,0.025342988825552325,0.30899616329131574,0.5785553544078395,0.6852013422088877,0.29478051137245953,0.9688900180759041,0.6044594532787149,0.5183026314355615
167,11.13169853519114,0.8136200861858259,0.5011505319216243,0.12112641197102439,0.7435600566740124,0.6282542752999797,0.26299958022362985,0.6027871166044014,0.26555454639092635,0.7209835569970556,0.723733318815964,0.016477274552387164,0.5288673486329478,0.5144178041343053,0.6475600913756776,0.7312328372987976,0.8915012944591397,0.594991896318544,0.3468767920742931,0.8420350450861954,0.31695823496506553,0.17679729972872044,0.7470127728373618,0.6911742109108864,0.22685598330254095,0.6408219494507591,0.2691892393880367,0.7168848746669376,0.7190562157425194,0.021388683596372735,0.3185918748240316,0.5865320753506125,0.6903269968857015,0.31622306403571177,0.938189798045318,0.6003972201775983,0.4672304904920009
168,11.198355412647373,0.8152112091960058,0.5116811143190377,0.11726165452923117,0.757994731893165,0.6143844094100582,0.29880274607282475,0.6139241174358955,0.2697951130667969,0.7119775470823246,0.7371271594129702,0.015502852262876166,0.5572130796128403,0.5254793936828105,0.6526258123392812,0.715648520357837,0.8795931115827843,0.5945395976441297,0.29865308510148547,0.8229629078379078,0.32842708330095566,0.1451276176340811,0.7594324896169353,0.6738014354744671,0.22370662785812012,0.6427708870638117,0.2720978326362991,0.7140265412054129,0.7266340946032929,0.019444479895925626,0.372958836544406,0.5991875800650359,0.6949549621287701,0.3197036397222981,0.9460459776307429,0.6009806322440685,0.4435283475289462
169,11.265012290103607,0.8170330902243889,0.5177141584420771,0.12399696917792749,0.7712750002781734,0.6000027152874461,0.301144347775313,0.6286855709949201,0.27074015200929996,0.684353260734097,0.7473693286389272,0.014737629231768239,0.5023744497151288,0.5369030733759664,0.6571213708301348,0.6889031556188503,0.8684493839805829,0.5854828477014854,0.26334517474479696,0.8107588393585526,0.34321590622854836,0.1246211028629488,0.7725720365391293,0.6461658942253684,0.2443107863048219,0.6476660733595455,0.2718170517097015,0.6787730699317986,0.7355848864614429,0.018705772094564522,0.34722306834765404,0.6160348513254357,0.6999820475533579,0.3691407809070194,0.9210034710236618,0.5986280621993686,0.37484998022871957
170,11.331669167559843,0.82048838776789,0.5206363087864376,0.12188746322362098,0.7821623337300766,0.5888013675195687,0.29956938718822224,0.6463128266651682,0.2718895440164976,0.6407005775280125,0.756547291677011,0.01404062035885047,0.452214045798867,0.5572966019197673,0.6642673338238368,0.6380532107305081,0.8613907527975645,0.5778936481563055,0.2315631555557825,0.814869519320857,0.37953073470268733,0.12264055035781433,0.782865437630504,0.6246227993608551,0.2718504289610786,0.6568018130600425,0.27177662916263734,0.6389926628698774,0.7484106076478532,0.017476493565846987,0.30972902383095524,0.6326265461070405,0.7018396619760969,0.38672980621746733,0.9026559791619165,0.5895733739462015,0.33475266508545676
171,11.398326045016077,0.8236129597222162,0.48349361705554783,0.10399416020845154,0.793067379954032,0.578341435144958,0.275533124963972,0.6613196919694942,0.2828349939873833,0.5788019767051797,0.7705787218418225,0.02059114002749595,0.4328397679138891,0.5800630315052963,0.6702714820531186,0.5949285405120494,0.8587156281512901,0.569251540190999,0.21297608689789596,0.8208142012339684,0.4067018205998269,0.11835578697738307,0.7934564731627223,0.6055835305882324,0.27502538520682673,0.6685703938913323,0.27810278945987066,0.620774814004093,0.7571686945533411,0.022250224708405743,0.31824014111905496,0.6503134589849366,0.7022829821748717,0.3814510699533745,0.8909707468076216,0.5784025832435701,0.3290869840962585
172,11.464982922472311,0.8509307039098226,0.4743152069073778,0.08879046087531073,0.799644147684234,0.5681466068829036,0.2534151108348632,0.6762058409321628,0.28735328490662726,0.5885198490338215,0.7860413151428306,0.02012896891784885,0.4706662549820513,0.601972604903181,0.6798714486620566,0.5876949610107137,0.8566458261523188,0.5624322079714332,0.18356132806400158,0.8232387495026472,0.39324724277479867,0.10220640494678225,0.801754969923458,0.5901873921738331,0.2852466961430615,0.6863657789001447,0.281541201780833,0.616233474822354,0.7719425672034945,0.02068549309880544,0.3242037874424394,0.6696146544979775,0.70493166613922,0.40975980730242134,0.8835268816410436,0.56852492447068,0.293910049317908
173,11.531639799928545,0.8572112069381304,0.4544009532151112,0.07609429874573408,0.8069080752770564,0.5613099261923581,0.26237917195036126,0.6941336848154325,0.29565452953281524,0.5282191396964938,0.7928944077050849,0.01840903911820824,0.4392253600952602,0.6350309094688096,0.68631562692815,0.5247758950227892,0.8530697255542709,0.5562061256644086,0.17434773386366922,0.8202172670352843,0.38575930874048414,0.08673305934074566,0.7894537238826446,0.5689188651550822,0.25212381169693515,0.6956912840660081,0.2867599990452108,0.5924370998633002,0.7813264698776028,0.023295757241733942,0.2932783142299601,0.6823254559172602,0.7104579724339286,0.4008061430564452,0.867476634268676,0.5558060149778502,0.25144107524047826
174,11.59829667738478,0.8512808478556496,0.4371562811229618,0.08778647715691136,0.7961505566152304,0.5440559625469804,0.25359141429483184,0.7122440225136009,0.29453599588157753,0.48186683545218717,0.7920948025350701,0.08537684324448724,0.3551640423355561,0.6579659812371571,0.6942185410093779,0.4775373121447878,0.8332421802847253,0.522499832429644,0.16788948906141726,0.8244580033293079,0.38590121849774317,0.08074127460839783,0.7903257917205566,0.5519654959288448,0.2215527843276409,0.7110608311697377,0.2843000325747154,0.5294411511812286,0.823611030657484,0.05430050557270692,0.2526102886057813,0.7018555906401802,0.7146991902564082,0.4184554033844415,0.8591998395003596,0.5204411538783373,0.22844277229698925
175,11.664953554841015,0.8772709684914289,0.46513231297286284,0.08992905922606316,0.789894013731668,0.5577738475674916,0.2112363694128934,0.7272650151452802,0.3027379285183114,0.4399626603897954,0.8078887626937972,0.0803407902961208,0.3029069115494141,0.6820717638906352,0.7087213117465587,0.47241215152323385,0.84203434176196,0.52527771228008,0.1637727217489736,0.8004497887985477,0.4119535731029431,0.08225648959733992,0.7949868449242969,0.5604274797318148,0.19013242032843808,0.7234932019078362,0.2918609466702002,0.47916057956963193,0.8554676132833114,0.15847565226089994,0.2142746933167711,0.7186132357109967,0.7222335786798885,0.3962720603441193,0.8565791866523202,0.5252749516442349,0.1970892705066397
176,11.731610432297249,0.8780141367392491,0.4781619922316228,0.08669089979231141,0.7719629519216138,0.5725867066283646,0.19645271047095803,0.7359259127776927,0.3094889935562263,0.41678134609671796,0.8057248127787866,0.15979976260226836,0.24444647148942547,0.6929578094622701,0.719764246033447,0.4244824180426609,0.8133618608073342,0.5281311101393106,0.18855668080761087,0.8074564577974137,0.43204498662566504,0.07694940207606911,0.8112311250902859,0.5663789930246487,0.17434907392039284,0.7483763443441096,0.29700897427799366,0.42392290733456145,0.878415521576814,0.24327524894342456,0.20762536826654554,0.7475157487860825,0.7246780396445028,0.38773598438064216,0.8582792179856441,0.5286026393473093,0.1749292305146372
177,11.798267309753482,0.885723308235546,0.49179272778798383,0.0867748341464979,0.758945044917418,0.5675678422848084,0.20146395837577463,0.7478847979864365,0.31510984633042416,0.3992955943696687,0.8067675218844063,0.22421028656611341,0.19796667633013407,0.7142722176664043,0.7299995887174742,0.4283321245052347,0.7920832216704645,0.560150979095793,0.16481476901303968,0.8065057469874427,0.4441293924968669,0.07432108472352314,0.809132066324365,0.5658148743551743,0.15363891470729818,0.7651850260902169,0.3042983396244213,0.38386946600436794,0.8626724096892773,0.27351613755119353,0.17139317142307187,0.7632304754631922,0.7254824639116472,0.37427930764802264,0.838734976218044,0.5344606713533357,0.15601691532410908
178,11.864924187209718,0.9020509723902862,0.48340258938447034,0.08086218513083321,0.7534516430239308,0.5947222487767299,0.17762550274779226,0.7613498115031629,0.3235989013010184,0.39818317578260026,0.8159976947993952,0.18182282452066342,0.1942999810978292,0.7316156520170346,0.7383319630539049,0.4269679402143105,0.7702738428087837,0.5979524955225757,0.14566342435941093,0.8124134122109259,0.43385433554023345,0.06533748773686161,0.7893330788254833,0.5615395242247401,0.18075661697625725,0.7731234651890376,0.3120281921539438,0.38381466612624826,0.8664047171877622,0.2213235301357906,0.15782129355144045,0.7760955712618197,0.7279326081875759,0.3564086694117226,0.815886824739694,0.5492934406661952,0.13735054972392502
179,11.931581064665952,0.9156403902436194,0.477077265122536,0.0808833615146626,0.7488327007564248,0.6158710898272005,0.15791040309468765,0.7720638150762487,0.32846312711190545,0.4067225526652648,0.8229743877006307,0.15373997781101545,0.19982739396925916,0.747431293624431,0.7442250406198208,0.42712557831051706,0.7533510990120417,0.6246708238182681,0.12583973777425284,0.8147016548137542,0.42888527631258844,0.0573676789240207,0.7726287274074631,0.5589169092395638,0.19688911111068413,0.779564493663071,0.31732900752335647,0.3769395200046516,0.8635068814124107,0.18042766596535056,0.15368949443397156,0.7864526884891005,0.7270540166381039,0.3459939291950733,0.7980374689203258,0.5605321026535006,0.12437205596861986
180,11.998237942122186,0.9090918352814434,0.4854395306420352,0.08025671997964773,0.7405528649546577,0.6213748241513417,0.15046877432425707,0.774775178018488,0.32979712279281115,0.3733651873176825,0.8181708009205448,0.20084171011784618,0.17525467163750452,0.7486608270786524,0.7472497944396738,0.4026725989074927,0.7434864097577292,0.6092440886543765,0.17399726328954693,0.8104454583343408,0.44770078277187253,0.058328085546586174,0.7896033548126283,0.5688284021551399,0.1793566072655653,0.7948745558794009,0.3138990963594902,0.3293543217684918,0.8577815040084077,0.21875844832785296,0.1392750651263971,0.8009606303483179,0.7297098770525485,0.3489228193661905,0.7790412899098202,0.5573628383232094,0.15418971645115018
181,12.06489481957842,0.9259199897934531,0.5028517179737112,0.08287400819301918,0.7314884722119867,0.6249617405771769,0.1473645628973634,0.7770544058348954,0.3279301197659262,0.3298504272465334,0.7946440697639933,0.28499939453394374,0.1504500171457046,0.7531181290930368,0.7488389829287532,0.4066463074279961,0.7413032812867131,0.6012877546347439,0.14744445745313642,0.7943370347354048,0.4574389152971642,0.0630256436506059,0.8003124970443777,0.5699546918817352,0.15863572257144729,0.7944322522589102,0.3138075502790442,0.28323306754081196,0.8815988337304078,0.2915796274862875,0.13310594891498714,0.8028085113930647,0.7337441313097024,0.3279960367839604,0.7955359336726988,0.5510851373158246,0.14320110036753178
182,12.131551697034656,0.9123895844212799,0.5067155427177447,0.07664985561323416,0.743081932058835,0.6025210315417892,0.13721116226790675,0.7758261256429531,0.3256045497521788,0.3109001721433342,0.8079086995863717,0.24047252440882652,0.14485234903608274,0.7559897077231295,0.7455908353717807,0.3806602924023579,0.7499709616497012,0.5738363224345255,0.14918009093733214,0.7826729540136047,0.44241573160868775,0.07594713089777201,0.8045723858076519,0.5703449953037891,0.13830763258444054,0.789625930476867,0.3085123683673089,0.2686897296893497,0.9010594038411683,0.3479208417671672,0.13276698617132687,0.794785049070354,0.7354602112634298,0.34625902086584326,0.8007733199590942,0.5428223434990526,0.12961513899821092
183,12.19820857449089,0.9105374757760072,0.5147422843328872,0.08034536374769412,0.7597211160587501,0.5908320303306298,0.145529934500681,0.7721204632928355,0.3153643065345311,0.2988155528300238,0.8128199344272455,0.29742444677696966,0.1218062747006775,0.7448664126514345,0.7384569283796695,0.4007726406220206,0.769965496889341,0.5664853539528695,0.15201175730491945,0.7948732832357557,0.4640340109346858,0.06885541666875816,0.8039858319440036,0.5806017008176163,0.13244754201497064,0.7834067127614681,0.3006770082840876,0.24988670978449978,0.8754049776589639,0.3477927679171365,0.11410665951563664,0.7823214383995022,0.7308649813543413,0.38378992724489025,0.8108390787120264,0.5421802857642078,0.1359926818057541
184,12.264865451947124,0.9004245117754384,0.5160589689534314,0.09041523741214913,0.7750043518008576,0.580537275913979,0.16728522875708474,0.7643784303991304,0.31241088935947614,0.331909880589901,0.8097796849723691,0.24044745116270658,0.15180129078906068,0.7317262981509328,0.7297954270421145,0.4099465982249267,0.786103854363432,0.5610031673480866,0.14495984282942828,0.8016823537576415,0.4498898128413003,0.06233794814809591,0.8101265770656705,0.5714604685108435,0.15677581529875936,0.7712658589291147,0.2983356887920345,0.28313756850165683,0.8634312819318587,0.2806541349719128,0.1147310664645334,0.7630355478982517,0.7261029915341262,0.3815360847955612,0.8172887380024276,0.541065073738472,0.1556891010796741
185,12.331522329403358,0.9006777656436478,0.5353353043016917,0.08556019212030921,0.7858816223670472,0.5751990210561955,0.22847591836295233,0.7524718538545216,0.3058863268630997,0.35418655320124515,0.81252906022994,0.2983698880580034,0.15740984295114907,0.7158143952826787,0.7196500308655642,0.41300539979385437,0.8013160544914171,0.5700095327035426,0.12778319123865936,0.8049958831014807,0.47065184432211254,0.06446218203675294,0.8127557788263036,0.5666820628961382,0.2189980610295959,0.7557136492099422,0.2932828863321658,0.3083439120992228,0.8333671149314733,0.34035062998375587,0.09771464584402244,0.7420600868590982,0.7212979067427734,0.3641417411045764,0.8198910566250867,0.553442566974939,0.14364994568393352
186,12.398179206859593,0.8842094264316969,0.5392009869907003,0.09789397176284437,0.7905898084107582,0.5717480764030619,0.24396463433139887,0.7271215475100394,0.30471434484619264,0.405153420322074,0.8047029995801313,0.24049310932314127,0.19041701844775705,0.6841608274253312,0.7114576226348037,0.48354059703387503,0.8040492549166811,0.570515182124443,0.13639073732282142,0.8060913472129962,0.487564344548724,0.0760297871523821,0.8113485935505449,0.5802493511454628,0.22308898978112762,0.7397060216399876,0.2918521861123178,0.35436114862316487,0.8182336494685246,0.2748694043519401,0.12993359421199163,0.7228586846453596,0.7213552728543933,0.36786118245733057,0.8238682200177817,0.5700858945719252,0.12884748480928518
187,12.464836084315827,0.8730270999183982,0.4314407890724911,0.1138509212428637,0.7720146647980646,0.577356563825544,0.2200976874370048,0.7022077446379754,0.30634906920352273,0.45800417403613214,0.7930906195546996,0.1946930871263602,0.29159332268590954,0.6513163438059572,0.7009363036055847,0.5377324958422796,0.7948952567279921,0.5818286629572449,0.11975514074393448,0.8125590394937247,0.3917308461912806,0.09741881067702958,0.8065232803961611,0.5908181046498908,0.22669067591570718,0.7250618911530851,0.29639910657303603,0.42947608387274455,0.8049396360207426,0.2216882792045517,0.21954315785174053,0.7054179210553686,0.7217370617588564,0.3413002468873046,0.8543098250758099,0.5761674972432336,0.21989498537550434
188,12.531492961772061,0.860443126162746,0.34522903960464213,0.14328232395603718,0.7720618742220272,0.5891187801513166,0.24076595035701354,0.6811713938076094,0.3011791947091317,0.4986123779633418,0.7797802511140356,0.158023970753885,0.3543722705297091,0.620462148635998,0.6894905456463086,0.5851658932192338,0.8316412887335289,0.5859368635857056,0.20311791245324085,0.8143635639352202,0.3143436257216998,0.14110031386335525,0.8025874392621498,0.598853073521701,0.2362429051410588,0.7087881069776438,0.2945826033679412,0.46342914228282706,0.7884367056122484,0.17901686785557616,0.24131787326816306,0.6855134645374712,0.718179492012676,0.31294309915931884,0.878696928797678,0.5819257284845893,0.31106434664543525
189,12.598149839228295,0.8477556196855374,0.27647521283597254,0.17167427530252508,0.7729468025773899,0.5956730615737511,0.2689214875500151,0.6650874188867247,0.29320929786401556,0.5281006248171152,0.7670257189500054,0.12825673173591431,0.40161837945401024,0.5971302026505587,0.678355541909503,0.6279542487321864,0.860030342845954,0.58930390227985,0.2930005236004406,0.8128813345275403,0.2529541951940889,0.17785173980490235,0.7915091313070283,0.6121677454346399,0.24511918416114112,0.6907682499406356,0.2889674409173144,0.5260046277415144,0.7753618913834145,0.14463305489570893,0.2584975461712169,0.6610657913901088,0.7103260261662931,0.2979540840532928,0.8971292697417863,0.5874100276347785,0.37553495090338435
190,12.66480671668453,0.8426916073168809,0.33678050586677,0.15157198868484156,0.7752859813380351,0.5955100354864179,0.3464077178796727,0.65287676027036,0.284871010707518,0.572086203207574,0.7572274048032539,0.10443348107814739,0.4431454563937136,0.57842012119256,0.6691013670641319,0.6603327426480111,0.8839028991928399,0.5923947743507354,0.3699916635779233,0.811989401900139,0.203193825622017,0.1940486159173319,0.7804466086344898,0.6246046659178719,0.2363635539252874,0.6756098930929199,0.28302271000084983,0.5625196936902513,0.7622650828317683,0.11708712432489592,0.25930331552431485,0.6407389794522665,0.7040881000239159,0.2902547073957562,0.9126925963583095,0.591932209214909,0.43717744287755367
191,12.731463594140765,0.8363505657836195,0.3832242627866777,0.13805877536369052,0.7711672244396298,0.602068340564885,0.3404381803004423,0.639957305356791,0.27737035352126804,0.5976545716206246,0.7467937460662666,0.08593012240493259,0.4851494689624746,0.5603051095959548,0.6610184269490351,0.7028196957243965,0.9028134757416011,0.5947761815335059,0.41627239265661964,0.8145073335356448,0.1635731749787349,0.21368341058474138,0.7721487917675162,0.6401075074535358,0.21588406675969102,0.6644110373571789,0.27731692855785456,0.6082482412002175,0.7547030541384921,0.09508671513909736,0.2575608186277191,0.623487329859268,0.6992949789586469,0.31946506123520846,0.9252792992927633,0.5954043284108982,0.4732243485204878
192,12.798120471596999,0.8655900403916357,0.4276863805395534,0.1375206778036172,0.7723200605651928,0.6030892775735206,0.3849926178716405,0.6305071565031453,0.27229543128121736,0.6285256667836518,0.7409221046067669,0.07035151803315848,0.5035890428099028,0.5476250397965912,0.6553082551433651,0.71985522957909,0.9179560513604929,0.5967762813207074,0.46374783975777256,0.848059700408533,0.25142159406776576,0.2012284659145781,0.7636305004893609,0.6472511132130423,0.22340621323517593,0.6547893160116892,0.27426979593618844,0.6312827407949518,0.7458149030275907,0.07728360356883915,0.2497485333563837,0.6084977200656981,0.6947096185543382,0.31950122531873315,0.9351807553559941,0.5982211244146621,0.5082616024774316
